"latitude","longitude","time_range","flag","gear","id","apparent_fishing_hours"
35.35,13.2,2024-07-11,"CYP","trawlers",1,2.51
35.32,13.22,2024-07-06,"TUN","fishing",1,0.46
35.37,13.25,2024-07-06,"TUN","fishing",1,1
35.38,13.26,2024-07-07,"TUN","fishing",1,0.21
35.46,13.28,2024-07-10,"TUN","fishing",1,0.99
35.45,13.33,2024-07-10,"TUN","fishing",1,1
35.42,13.28,2024-07-08,"TUN","trawlers",1,1.02
35.42,13.31,2024-07-09,"TUN","trawlers",1,2
35.42,13.34,2024-07-09,"TUN","trawlers",1,0.97
35.32,13.29,2024-07-01,"TUN","fishing",1,2
35.33,13.29,2024-07-01,"TUN","fishing",1,1
35.32,13.31,2024-07-02,"TUN","fishing",1,0.7
35.25,13.22,2024-07-09,"TUN","fishing",1,1.02
35.26,13.24,2024-07-01,"TUN","fishing",1,0.99
35.25,13.24,2024-07-11,"TUN","trawlers",1,2.01
35.25,13.2,2024-07-09,"TUN","fishing",1,0.99
35.26,13.25,2024-07-09,"TUN","fishing",1,0.97
35.27,13.23,2024-07-11,"TUN","trawlers",1,2
35.28,13.26,2024-07-10,"TUN","fishing",1,2.55
35.29,13.26,2024-07-02,"TUN","fishing",1,1.82
35.29,13.26,2024-07-11,"TUN","fishing",1,2.01
35.19,13.24,2024-07-11,"TUN","trawlers",1,2
35.23,13.22,2024-07-11,"TUN","trawlers",1,2.03
35.21,13.23,2024-07-11,"TUN","trawlers",1,1.98
35.22,13.23,2024-07-11,"TUN","trawlers",2,2.21
35.2,13.24,2024-07-11,"TUN","trawlers",1,1.03
35.18,13.25,2024-07-10,"TUN","trawlers",1,2.03
35.26,13.31,2024-07-01,"TUN","fishing",1,3.02
35.29,13.28,2024-07-10,"TUN","fishing",1,1.02
35.27,13.31,2024-07-01,"TUN","fishing",1,1.01
35.28,13.31,2024-07-01,"TUN","fishing",1,1.01
35.31,13.29,2024-07-01,"TUN","fishing",1,1
35.18,13.33,2024-07-02,"TUN","fishing",1,1.4
35.2,13.3,2024-07-11,"TUN","fishing",1,0.97
35.18,13.34,2024-07-02,"TUN","fishing",1,1.87
35.21,13.3,2024-07-11,"TUN","fishing",1,1.03
35.22,13.31,2024-07-11,"TUN","fishing",1,0.93
35.19,13.35,2024-07-02,"TUN","fishing",1,1.13
35.17,13.09,2024-07-08,"TUN","fishing",1,0.99
35.16,13.09,2024-07-08,"TUN","fishing",1,0.98
35.16,13.08,2024-07-08,"TUN","fishing",1,1
35.15,13.07,2024-07-08,"TUN","fishing",1,4
35.12,13.06,2024-07-07,"TUN","fishing",1,1
35.11,13.07,2024-07-07,"TUN","fishing",1,1.02
35.11,13.07,2024-07-04,"TUN","fishing",1,2.07
35.14,13.06,2024-07-08,"TUN","fishing",1,5.02
35.13,13.06,2024-07-08,"TUN","fishing",1,0.97
35.03,13.02,2024-07-07,"TUN","fishing",1,1.01
35.04,13.01,2024-07-06,"TUN","fishing",1,1.39
35.05,13.01,2024-07-08,"ITA","trawlers",1,1.02
35.04,13.01,2024-07-07,"TUN","fishing",1,1.02
35.04,13.01,2024-07-08,"ITA","trawlers",1,0.99
35.05,13.03,2024-07-08,"TUN","trawlers",1,0.97
35.06,13.05,2024-07-08,"TUN","trawlers",1,1.08
35.08,13.03,2024-07-06,"TUN","fishing",1,1.29
35.07,13.04,2024-07-06,"TUN","fishing",1,1.17
35.06,13.04,2024-07-06,"TUN","fishing",1,0.5
35.09,13.03,2024-07-06,"TUN","fishing",1,1.25
35.09,13.04,2024-07-04,"TUN","fishing",1,2.54
35.07,13.08,2024-07-09,"ITA","trawlers",1,1
35.07,13.09,2024-07-09,"TUN","trawlers",1,2.02
35.09,13.04,2024-07-08,"CYP","trawlers",1,1.05
35.08,13.07,2024-07-07,"TUN","fishing",1,0.99
35.1,13.07,2024-07-07,"TUN","fishing",1,1
35.12,13.15,2024-07-03,"TUN","fishing",1,1.31
35.12,13.16,2024-07-03,"TUN","fishing",1,1.21
35.13,13.16,2024-07-03,"TUN","fishing",1,2.34
35.08,13.1,2024-07-09,"TUN","trawlers",1,0.99
35.08,13.14,2024-07-01,"TUN","fishing",1,10.74
35.03,13.14,2024-07-01,"TUN","fishing",1,1.01
35.03,13.18,2024-07-07,"TUN","fishing",1,0.45
35,13.02,2024-07-07,"TUN","fishing",1,1.03
35,13.02,2024-07-08,"TUN","trawlers",1,1.99
35.01,13.02,2024-07-08,"TUN","trawlers",1,1
35,13.01,2024-07-07,"TUN","fishing",1,0.98
35,13.06,2024-07-08,"ITA","trawlers",1,1.01
34.99,13.06,2024-07-02,"TUN","fishing",1,1.11
35.02,13.05,2024-07-09,"ITA","trawlers",1,1.02
35.01,13.12,2024-07-01,"TUN","fishing",1,1.02
35.02,13.11,2024-07-02,"TUN","fishing",1,1.37
35.02,13.18,2024-07-07,"TUN","fishing",1,0.99
35.17,13.24,2024-07-10,"TUN","trawlers",1,1.98
35.12,13.23,2024-07-10,"TUN","trawlers",1,0.98
35.12,13.24,2024-07-10,"TUN","trawlers",1,1
35.14,13.21,2024-07-10,"TUN","trawlers",1,2.01
35.15,13.21,2024-07-08,"CYP","trawlers",1,1
35.11,13.24,2024-07-10,"TUN","trawlers",1,1.01
35.12,13.26,2024-07-03,"TUN","fishing",1,1.01
35.17,13.29,2024-07-11,"TUN","fishing",1,0.99
35.16,13.29,2024-07-11,"TUN","fishing",1,1
35.15,13.28,2024-07-11,"TUN","fishing",1,1.02
35.16,13.32,2024-07-02,"TUN","fishing",1,1.81
35.12,13.27,2024-07-03,"TUN","fishing",1,1.21
35.13,13.29,2024-07-03,"TUN","fishing",1,1.75
35.11,13.3,2024-07-10,"TUN","fishing",1,2.99
35.12,13.3,2024-07-11,"TUN","fishing",1,4.01
35.12,13.31,2024-07-11,"TUN","fishing",1,0.99
35.12,13.31,2024-07-10,"TUN","fishing",1,1.01
35.03,13.3,2024-07-10,"TUN","fishing",1,2.01
35.04,13.3,2024-07-10,"TUN","fishing",1,0.99
34.98,13.19,2024-07-06,"TUN","fishing",1,0.47
34.99,13.23,2024-07-09,"TUN","fishing",1,0.99
34.98,13.22,2024-07-09,"TUN","fishing",1,1
34.97,13.19,2024-07-06,"TUN","fishing",1,1.07
35,13.25,2024-07-09,"TUN","fishing",1,1
35.02,13.31,2024-07-10,"TUN","fishing",1,2
35.03,13.35,2024-07-06,"TUR","other_purse_seines",1,7.97
34.78,12.81,2024-07-06,"TUN","trawlers",1,1.01
34.79,12.83,2024-07-06,"TUN","trawlers",1,1.21
34.72,12.68,2024-07-05,"TUN","trawlers",1,1.21
34.72,12.72,2024-07-05,"TUN","trawlers",1,0.49
34.74,12.74,2024-07-05,"TUN","trawlers",1,1.55
34.82,12.86,2024-07-06,"TUN","trawlers",1,1
34.84,12.86,2024-07-06,"TUN","trawlers",1,2.05
34.86,12.88,2024-07-06,"TUN","trawlers",1,1.17
34.88,12.91,2024-07-07,"TUN","trawlers",1,1.03
34.88,12.92,2024-07-07,"TUN","trawlers",1,1.99
34.87,13.01,2024-07-03,"TUN","fishing",1,1.46
34.79,12.98,2024-07-04,"TUN","fishing",1,3.65
34.82,13.02,2024-07-03,"TUN","fishing",1,1.08
34.81,13.01,2024-07-03,"TUN","fishing",1,1.17
34.82,13.13,2024-07-06,"TUN","fishing",1,1.09
34.84,13.15,2024-07-06,"TUN","fishing",1,1.88
35.45,13.38,2024-07-10,"TUN","fishing",1,1.03
35.46,13.39,2024-07-10,"TUN","fishing",1,0.99
35.42,13.39,2024-07-09,"TUN","trawlers",1,1.94
35.37,13.44,2024-07-07,"TUN","fishing",1,1.82
35.38,13.37,2024-07-07,"TUN","fishing",1,1
35.38,13.39,2024-07-07,"TUN","fishing",1,0.97
35.38,13.44,2024-07-07,"TUN","fishing",1,2
35.38,13.45,2024-07-07,"TUN","fishing",1,0.98
35.38,13.46,2024-07-07,"TUN","fishing",1,1
35.25,13.46,2024-07-07,"CYP","trawlers",1,1.02
35.26,13.53,2024-07-01,"TUN","fishing",1,5.99
35.26,13.53,2024-07-11,"TUN","trawlers",1,0.18
35.26,13.5,2024-07-01,"TUN","fishing",1,1.01
35.26,13.52,2024-07-01,"TUN","fishing",1,1
35.18,13.49,2024-07-07,"TUR","other_purse_seines",1,0.96
35.19,13.5,2024-07-07,"TUR","other_purse_seines",1,0.98
35.2,13.51,2024-07-02,"TUN","fishing",1,1.05
35.25,13.56,2024-07-02,"TUN","fishing",1,1.17
35.26,13.55,2024-07-01,"TUN","fishing",1,1
35.28,13.57,2024-07-01,"TUN","fishing",1,1.01
35.29,13.55,2024-07-07,"CYP","trawlers",1,0.99
35.21,13.57,2024-07-08,"TUR","other_purse_seines",1,0.9
35.23,13.54,2024-07-02,"TUN","fishing",1,0.73
35.24,13.55,2024-07-02,"TUN","fishing",1,0.83
35.17,13.39,2024-07-02,"TUN","fishing",1,1.05
35.13,13.37,2024-07-07,"TUR","other_purse_seines",1,2.43
36.92,11.61,2024-06-28,"ITA","trawlers",1,3.02
35.23,13.62,2024-06-17,"ITA","trawlers",1,0.49
35.51,12.02,2024-06-16,"TUN","fishing",1,1
35.5,12.02,2024-06-16,"TUN","fishing",1,1.01
35.46,12.07,2024-06-16,"TUN","fishing",1,2.04
35.47,12.05,2024-06-16,"TUN","fishing",1,0.99
35.33,12.35,2024-06-18,"TUN","fishing",1,1
35.01,12.65,2024-06-23,"TUN","fishing",1,1.01
34.94,12.59,2024-06-23,"TUN","fishing",1,2.04
34.94,12.65,2024-06-24,"TUN","fishing",1,2.13
34.93,12.6,2024-06-23,"TUN","fishing",1,1.08
34.7,12.38,2024-06-26,"TUN","fishing",1,0.98
34.88,12.57,2024-06-24,"TUN","fishing",1,1.23
34.79,12.62,2024-06-28,"TUN","fishing",1,2.06
34.73,12.53,2024-06-27,"TUN","fishing",1,0.99
35.12,12.72,2024-06-22,"TUN","fishing",1,0.95
35.16,12.74,2024-06-22,"TUN","fishing",1,1.02
35.1,12.69,2024-06-22,"TUN","fishing",1,1.04
34.97,13.01,2024-06-30,"TUN","fishing",1,1
34.86,12.8,2024-06-29,"TUN","fishing",1,1
35.81,12.17,2024-06-30,"TUN","fishing",2,5.27
35.88,12.22,2024-06-30,"TUN","fishing",1,1
35.9,12.32,2024-06-30,"TUN","fishing",1,1.01
35.86,12.49,2024-06-29,"TUN","fishing",1,0.99
35.42,12.98,2024-06-28,"TUN","fishing",1,1.01
37.38,11.64,2024-06-25,"ITA","other_purse_seines",1,4.47
37.26,11.83,2024-06-25,"ITA","other_purse_seines",1,0.89
37.2,11.85,2024-06-19,"ITA","other_purse_seines",1,1.01
37.2,11.83,2024-06-19,"ITA","other_purse_seines",1,1
37.1,11.77,2024-06-17,"ITA","other_purse_seines",1,1.01
37.15,11.86,2024-06-19,"ITA","other_purse_seines",1,1
37.12,11.82,2024-06-25,"ITA","other_purse_seines",1,0.55
35.3,13.29,2024-06-18,"TUR","purse_seines",1,1.01
36.52,12.12,2024-06-28,"DZA","inconclusive",1,1.06
36.52,12.24,2024-06-28,"DZA","inconclusive",1,1
36.47,12.33,2024-06-29,"DZA","inconclusive",1,0.42
36.48,12.33,2024-06-29,"DZA","inconclusive",1,1.02
36.41,12.13,2024-06-17,"ITA","trawlers",1,1.02
35.29,12.76,2024-06-18,"ITA","trawlers",1,0.79
35.28,12.78,2024-06-20,"ITA","trawlers",1,1
35.31,12.77,2024-06-21,"ITA","trawlers",1,0.97
35.21,12.84,2024-06-20,"ITA","trawlers",1,0.98
35.16,12.9,2024-06-19,"ITA","trawlers",1,1
38.18,9.29,2024-06-19,"ITA","trawlers",1,0.73
38.24,9.32,2024-06-17,"ITA","trawlers",1,1.01
35.76,11.61,2024-06-30,"TUN","trawlers",1,0.98
35.7,11.75,2024-06-28,"TUN","trawlers",1,1.01
34.96,12.82,2024-06-25,"TUN","trawlers",1,2.48
35.09,12.85,2024-06-27,"TUN","trawlers",1,1
34.96,12.84,2024-06-25,"TUN","trawlers",1,1.17
34.94,12.89,2024-06-27,"TUN","trawlers",1,1.97
34.94,12.91,2024-06-26,"TUN","trawlers",1,1.01
34.93,12.96,2024-06-21,"TUN","trawlers",1,1
35.21,13.08,2024-06-17,"TUN","trawlers",1,1
35.27,13.11,2024-06-17,"TUN","trawlers",1,1
35.27,13.12,2024-06-16,"TUN","trawlers",1,0.99
35.27,13.1,2024-06-16,"TUN","trawlers",1,1
35.23,13.24,2024-06-17,"TUN","trawlers",1,1
35.24,13.35,2024-06-18,"TUN","trawlers",1,1
35.14,13.08,2024-06-21,"TUN","trawlers",1,1
35.07,13.04,2024-06-24,"TUN","trawlers",1,1.01
35.08,13.07,2024-06-24,"TUN","trawlers",1,0.98
34.94,13.08,2024-06-24,"TUN","trawlers",1,0.98
34.76,12.76,2024-06-26,"TUN","trawlers",1,1.29
34.73,12.75,2024-06-26,"TUN","trawlers",1,0.7
34.86,12.85,2024-06-26,"TUN","trawlers",1,1.02
34.82,12.98,2024-06-22,"TUN","trawlers",1,0.98
34.78,13.05,2024-06-23,"TUN","trawlers",1,1
35.25,13.39,2024-06-18,"TUN","trawlers",1,1.01
35.23,13.44,2024-06-18,"TUN","trawlers",1,1
35.24,13.37,2024-06-18,"TUN","trawlers",1,1.02
35.24,13.47,2024-06-19,"TUN","trawlers",1,0.3
35.19,13.6,2024-06-19,"TUN","trawlers",1,0.99
35.18,13.65,2024-06-19,"TUN","trawlers",1,1
35.95,12.55,2024-06-26,"ITA","trawlers",1,0.17
36.06,12.64,2024-06-27,"TUN","fishing",1,4.1
35.89,12.17,2024-06-29,"TUN","fishing",2,2.89
35.91,12.16,2024-06-29,"TUN","fishing",2,2.02
36.02,12.35,2024-06-19,"TUN","fishing",1,0.21
35.96,12.34,2024-06-28,"TUN","fishing",1,1.15
35.95,12.34,2024-06-28,"TUN","fishing",1,2.92
35.94,12.36,2024-06-28,"TUN","fishing",1,0.86
35.94,12.35,2024-06-28,"TUN","fishing",1,1.07
35.7,11.6,2024-06-29,"DZA","fishing",1,1.09
35.75,11.67,2024-06-30,"DZA","fishing",1,2.03
35.74,11.68,2024-06-29,"DZA","fishing",1,0.95
35.74,11.68,2024-06-26,"DZA","fishing",1,2.24
35.71,11.63,2024-06-29,"DZA","fishing",1,0.97
35.7,11.62,2024-06-28,"DZA","fishing",1,0.7
35.74,11.61,2024-06-29,"DZA","fishing",1,2
35.74,11.66,2024-06-30,"DZA","fishing",1,0.91
35.72,11.67,2024-06-27,"DZA","fishing",1,0.47
35.92,12.08,2024-06-16,"DZA","fishing",1,0.94
35.93,12.08,2024-06-16,"DZA","fishing",1,2.05
35.87,12.15,2024-06-16,"DZA","fishing",1,0.98
35.13,12.99,2024-06-21,"DZA","fishing",1,2.12
35.41,13.25,2024-06-18,"DZA","fishing",1,0.98
35.17,13.02,2024-06-20,"DZA","fishing",1,0.98
35.08,13.23,2024-06-19,"DZA","fishing",1,1.54
35.12,13.35,2024-06-20,"DZA","fishing",1,0.13
35.23,13.52,2024-06-18,"DZA","fishing",1,0.17
35.19,13.62,2024-06-18,"DZA","fishing",1,0.22
35.76,11.66,2024-06-30,"TUN","fishing",1,4.03
35.75,11.67,2024-06-30,"TUN","fishing",1,2.98
35.63,11.93,2024-06-30,"TUN","fishing",1,1
35.6,12.03,2024-06-30,"TUN","fishing",1,1
35.23,12.57,2024-06-28,"TUN","fishing",1,1
35.21,12.59,2024-06-28,"TUN","fishing",1,1
35.13,12.68,2024-06-28,"TUN","fishing",1,1
35.07,12.74,2024-06-28,"TUN","fishing",1,1
35.04,12.77,2024-06-28,"TUN","fishing",1,1.05
35.01,12.81,2024-06-28,"TUN","fishing",1,1
35.02,12.8,2024-06-28,"TUN","fishing",1,1.02
34.92,12.99,2024-06-24,"TUN","fishing",1,0.99
34.89,13.07,2024-06-21,"TUN","fishing",1,1
34.9,13.05,2024-06-21,"TUN","fishing",1,1
34.9,13.1,2024-06-24,"TUN","fishing",1,1.04
34.83,12.84,2024-06-25,"TUN","fishing",1,0.87
34.79,12.84,2024-06-25,"TUN","fishing",1,1.1
34.86,12.98,2024-06-27,"TUN","fishing",1,1
34.75,12.99,2024-06-27,"TUN","fishing",1,1
34.78,12.99,2024-06-27,"TUN","fishing",1,1.02
34.73,12.84,2024-06-25,"TUN","fishing",1,0.93
34.86,13.03,2024-06-21,"TUN","fishing",1,0.99
34.86,13.09,2024-06-21,"TUN","fishing",1,1
37.63,10.16,2024-06-24,"TUN","trawlers",1,1.02
35.01,12.1,2024-06-19,"DEU","fishing",1,1.01
34.91,12.12,2024-06-19,"DEU","fishing",1,0.72
37.13,11.76,2024-06-25,"ITA","trawlers",1,1
36.33,11.26,2024-06-22,"ITA","trawlers",1,1.28
36.52,11.77,2024-06-24,"ITA","trawlers",1,1
36.51,11.74,2024-06-24,"ITA","trawlers",1,0.99
36.43,11.69,2024-06-22,"ITA","trawlers",1,0.97
36.51,11.79,2024-06-24,"ITA","trawlers",1,1
35.96,11.59,2024-06-23,"ITA","trawlers",1,0.94
36.5,12.13,2024-06-18,"ITA","trawlers",1,2.02
36.47,12.1,2024-06-21,"ITA","trawlers",1,1.01
36.42,12.1,2024-06-21,"ITA","trawlers",1,1.01
36.49,12.15,2024-06-17,"ITA","trawlers",2,1.97
36.48,12.17,2024-06-17,"ITA","trawlers",1,1.01
36.5,12.14,2024-06-30,"ITA","trawlers",1,0.82
36.47,12.16,2024-06-18,"ITA","trawlers",1,0.98
36.41,12.36,2024-06-20,"ITA","trawlers",1,0.99
36.02,11.94,2024-06-25,"TUN","fishing",1,1
35.83,11.94,2024-06-26,"TUN","fishing",1,1.01
36.1,12.03,2024-06-24,"TUN","fishing",1,1.07
36.09,12,2024-06-24,"TUN","fishing",1,1
36.08,11.98,2024-06-24,"TUN","fishing",1,1
36.06,12.3,2024-06-21,"TUN","fishing",1,0.99
36.07,12.3,2024-06-21,"TUN","fishing",1,0.99
35.99,11.99,2024-06-26,"TUN","fishing",1,1.06
36.01,12,2024-06-26,"TUN","fishing",1,0.97
36.03,12.06,2024-06-24,"TUN","fishing",1,1.01
35.92,12.12,2024-06-24,"TUN","fishing",1,1.22
36.02,12.26,2024-06-21,"TUN","fishing",1,1
35.87,12.17,2024-06-29,"TUN","fishing",1,1.01
35.84,12.17,2024-06-30,"TUN","fishing",1,0.99
35.82,12.18,2024-06-30,"TUN","fishing",1,0.88
35.75,12.22,2024-06-22,"TUN","fishing",1,1.39
35.74,12.22,2024-06-22,"TUN","fishing",1,0.99
35.19,13.1,2024-06-19,"TUN","fishing",1,0.99
35.04,13.01,2024-06-19,"TUN","fishing",1,2.01
35.06,13.11,2024-06-17,"TUN","fishing",1,0.99
35.02,13.11,2024-06-16,"TUN","fishing",1,2
34.98,13.13,2024-06-16,"TUN","fishing",1,1.5
38.16,9.62,2024-06-23,"TUN","trawlers",1,1.15
38.15,9.61,2024-06-24,"TUN","trawlers",1,1.03
38.16,9.63,2024-06-25,"TUN","trawlers",1,0.91
38.17,9.69,2024-06-23,"TUN","trawlers",1,0.53
38.17,9.73,2024-06-23,"TUN","trawlers",1,1.01
38.16,9.7,2024-06-25,"TUN","trawlers",1,1.64
38.16,9.72,2024-06-23,"TUN","trawlers",1,0.93
38.15,9.82,2024-06-26,"TUN","trawlers",1,0.76
38.3,10.21,2024-06-27,"TUN","trawlers",1,0.43
38.23,10.1,2024-06-29,"TUN","trawlers",1,1.03
38.17,10.05,2024-06-29,"TUN","trawlers",1,1
38.19,10.05,2024-06-30,"TUN","trawlers",1,0.98
38.25,10.12,2024-06-30,"TUN","trawlers",1,0.99
37.92,9.1,2024-06-24,"TUN","trawlers",1,1.55
37.9,9.06,2024-06-25,"TUN","trawlers",1,2.04
38.01,9.36,2024-06-25,"TUN","trawlers",1,1.25
38.03,9.41,2024-06-29,"TUN","trawlers",1,0.64
38.03,9.47,2024-06-25,"TUN","trawlers",1,1.1
38.03,9.41,2024-06-25,"TUN","trawlers",1,1.1
37.92,9.18,2024-06-30,"TUN","trawlers",1,1.08
38.15,9.57,2024-06-23,"TUN","trawlers",1,1.97
38.11,9.58,2024-06-29,"TUN","trawlers",1,0.76
38.08,9.56,2024-06-29,"TUN","trawlers",1,0.91
38.04,9.52,2024-06-25,"TUN","trawlers",1,1.17
38.21,9.74,2024-06-29,"TUN","trawlers",1,0.98
38.15,9.78,2024-06-29,"TUN","trawlers",1,1
38.12,9.84,2024-06-23,"TUN","trawlers",1,1
38.13,9.8,2024-06-29,"TUN","trawlers",1,1
37.55,9.75,2024-06-27,"TUN","trawlers",1,1.06
38.28,10.18,2024-06-28,"TUN","trawlers",1,0.95
38.32,10.33,2024-06-28,"TUN","trawlers",1,1.02
38.14,9.99,2024-06-28,"TUN","trawlers",1,1.67
38.26,10.14,2024-06-28,"TUN","trawlers",1,1
37.96,9.85,2024-06-23,"TUN","trawlers",1,0.03
37.58,9.9,2024-06-27,"TUN","trawlers",1,1.96
36.05,12.47,2024-06-28,"MLT","fishing",1,0.99
36.1,12.51,2024-06-30,"MLT","fishing",1,2.01
36.07,12.52,2024-06-30,"MLT","fishing",1,2.01
36.08,12.52,2024-06-29,"MLT","fishing",1,0.99
36.13,12.64,2024-06-29,"MLT","fishing",1,2.01
36.12,12.58,2024-06-29,"MLT","fishing",1,1
37.53,9.64,2024-06-24,"TUN","trawlers",1,1.01
38.31,10.39,2024-06-25,"TUN","trawlers",1,0.33
38.19,10.07,2024-06-29,"TUN","trawlers",1,1.02
38.25,10.11,2024-06-29,"TUN","trawlers",1,1.02
38.23,10.57,2024-06-27,"TUN","trawlers",1,0.07
38.23,10.61,2024-06-27,"TUN","trawlers",1,0.12
38.25,10.65,2024-06-27,"TUN","trawlers",1,3.91
37.58,9.87,2024-06-24,"TUN","trawlers",1,1
35.4,13.32,2024-06-18,"TUR","other_purse_seines",1,0.95
35.39,13.34,2024-06-18,"TUR","other_purse_seines",1,1
36.51,12.07,2024-06-19,"ITA","trawlers",1,1.01
36.48,12.14,2024-06-20,"ITA","trawlers",1,0.45
35.31,13.44,2024-06-18,"MLT","trawlers",1,0.9
35.18,13.56,2024-06-18,"MLT","trawlers",1,1.07
38.35,10.47,2024-06-29,"TUN","trawlers",1,0.99
38.25,10.48,2024-06-26,"TUN","trawlers",1,0.96
38.27,10.59,2024-06-26,"TUN","trawlers",1,0.92
38.24,10.66,2024-06-27,"TUN","trawlers",1,0.55
38.27,10.42,2024-06-18,"ITA","trawlers",1,0.99
36.47,11.67,2024-06-18,"DZA","tuna_purse_seines",1,1
36.37,11.66,2024-06-18,"DZA","tuna_purse_seines",1,0.3
35.76,11.67,2024-06-28,"DZA","tuna_purse_seines",1,1.98
35.75,11.64,2024-06-29,"DZA","tuna_purse_seines",1,0.98
35.77,11.67,2024-06-28,"DZA","tuna_purse_seines",1,1.02
35.76,11.7,2024-06-28,"DZA","tuna_purse_seines",1,1.11
35.75,11.71,2024-06-29,"DZA","tuna_purse_seines",1,0.59
35.82,11.85,2024-06-28,"DZA","tuna_purse_seines",1,0.55
35.79,11.92,2024-06-20,"DZA","tuna_purse_seines",1,0.61
35.73,11.67,2024-06-30,"DZA","tuna_purse_seines",1,1.01
35.73,11.7,2024-06-29,"DZA","tuna_purse_seines",2,1.99
35.71,11.94,2024-06-20,"DZA","tuna_purse_seines",1,0.91
36.05,12.39,2024-06-20,"DZA","tuna_purse_seines",1,0.68
35.9,12.17,2024-06-16,"DZA","tuna_purse_seines",1,1.01
35.81,12.17,2024-06-16,"DZA","tuna_purse_seines",1,1.02
36,12.51,2024-06-17,"DZA","tuna_purse_seines",1,0.15
35.33,13.47,2024-06-19,"TUR","other_purse_seines",1,0.95
35.34,13.42,2024-06-17,"TUN","trawlers",1,1.05
38.17,8.96,2024-06-25,"ITA","trawlers",1,1.01
35.17,13.15,2024-06-23,"TUR","other_purse_seines",1,6
35.19,13.17,2024-06-23,"TUR","other_purse_seines",1,0.97
35.19,13.2,2024-06-23,"TUR","other_purse_seines",1,3.11
35.2,13.24,2024-06-23,"TUR","other_purse_seines",1,1.06
35.21,13.21,2024-06-24,"TUR","other_purse_seines",1,1.06
35.22,13.29,2024-06-24,"TUR","other_purse_seines",1,1.51
35.22,13.29,2024-06-22,"TUR","other_purse_seines",1,0.98
35.22,13.32,2024-06-22,"TUR","other_purse_seines",1,0.62
35.29,13.5,2024-06-21,"TUR","other_purse_seines",1,0.9
37.3,11.79,2024-06-24,"ITA","trawlers",1,1
37.18,11.85,2024-06-25,"ITA","trawlers",1,0.54
37.23,11.83,2024-06-24,"ITA","trawlers",1,0.49
38.15,9.59,2024-06-24,"TUN","trawlers",1,1.01
38.13,9.57,2024-06-23,"TUN","trawlers",1,1.01
38.13,9.57,2024-06-25,"TUN","trawlers",1,1.08
38.11,9.53,2024-06-26,"TUN","trawlers",1,2.02
38.12,9.56,2024-06-30,"TUN","trawlers",1,1
38.15,9.78,2024-06-30,"TUN","trawlers",1,0.99
38.14,9.83,2024-06-27,"TUN","trawlers",1,0.22
38.19,9.78,2024-06-25,"TUN","trawlers",1,1.05
38.29,10.19,2024-06-28,"TUN","trawlers",1,1
38.36,10.5,2024-06-27,"TUN","trawlers",1,1.02
35.85,11.89,2024-06-28,"CYP","drifting_longlines",1,6.37
35.8,12.17,2024-06-16,"CYP","drifting_longlines",1,1.1
35.99,12.48,2024-06-21,"CYP","drifting_longlines",1,1
36.35,11.47,2024-06-16,"TUN","trawlers",1,1
36.33,11.54,2024-06-16,"TUN","trawlers",1,2
36.41,11.7,2024-06-18,"TUN","trawlers",1,0.99
36.35,11.75,2024-06-18,"TUN","trawlers",1,0.99
36.48,11.83,2024-06-19,"TUN","trawlers",1,1.02
36.46,11.8,2024-06-19,"TUN","trawlers",1,1.01
36.37,11.79,2024-06-18,"TUN","trawlers",1,0.99
36.22,11.86,2024-06-21,"TUN","trawlers",1,1.99
36.03,11.86,2024-06-25,"TUN","trawlers",1,0.99
36.1,11.85,2024-06-23,"TUN","trawlers",1,1.01
36.09,11.87,2024-06-24,"TUN","trawlers",1,3.8
35.87,11.88,2024-06-25,"TUN","trawlers",1,1.63
35.67,12.02,2024-06-27,"TUN","trawlers",1,0.99
35.89,12.03,2024-06-16,"TUN","fishing",1,1
35.34,12.26,2024-06-19,"TUN","fishing",1,1.04
35.24,12.65,2024-06-21,"TUN","fishing",1,3.01
35.08,12.6,2024-06-22,"TUN","fishing",1,3.01
35.09,12.61,2024-06-22,"TUN","fishing",1,0.97
35.09,12.63,2024-06-22,"TUN","fishing",1,0.98
34.91,12.53,2024-06-25,"TUN","fishing",1,2.4
34.98,12.62,2024-06-24,"TUN","fishing",1,2.1
34.99,12.57,2024-06-23,"TUN","fishing",1,1.14
34.96,12.59,2024-06-24,"TUN","fishing",1,3.31
34.94,12.58,2024-06-25,"TUN","fishing",1,1.05
34.76,12.44,2024-06-26,"TUN","fishing",1,1.3
34.88,12.52,2024-06-25,"TUN","fishing",1,1
34.81,12.61,2024-06-27,"TUN","fishing",1,0.98
35.2,12.67,2024-06-22,"TUN","fishing",1,0.89
35.18,12.67,2024-06-22,"TUN","fishing",1,0.97
34.9,12.81,2024-06-28,"TUN","fishing",1,1.02
34.89,12.8,2024-06-28,"TUN","fishing",1,1
34.98,13,2024-06-29,"TUN","fishing",1,0.99
34.96,12.99,2024-06-29,"TUN","fishing",1,1.01
34.93,12.93,2024-06-29,"TUN","fishing",1,1
35.22,13.19,2024-06-30,"TUN","fishing",1,0.99
35.24,13.21,2024-06-30,"TUN","fishing",1,1
35.09,13.13,2024-06-30,"TUN","fishing",1,0.75
35.1,13.16,2024-06-30,"TUN","fishing",1,0.98
34.86,12.67,2024-06-28,"TUN","fishing",1,0.99
35.77,11.69,2024-06-28,"DZA","tuna_purse_seines",1,2.01
